"","a_unit_id","year","n_pell_totu","pct_pell_fstu","avg_pell_ft_fst","is_on","os_on","is_off","os_off","n_tot_uenroll","n_tot_fstu","pct_AIoAN","pct_AoNHoPI","pct_Asian","pct_NHoPI","pct_BoAA","pct_HoLAT","pct_wht","pct_unkn","pct_multi","pct_fem","incr.in.pell.represent.1yr","pct.incr_pell.represent.1yr","incr.in.pell.represent.2yr","pct.incr.pell.represent.2yr","incr.is.off.1yr","pct.incr.is.off.1yr","incr.is.off.2yr","pct.incr.is.off.2yr","incr.is.on.1yr","pct.incr.is.on.1yr","incr.is.on.2yr","pct.incr.is.on.2yr","incr.os.off.1yr","pct.incr.os.off.1yr","incr.os.off.2yr","pct.incr.os.off.2yr","incr.os.on.1yr","pct.incr.os.on.1yr","incr.os.on.2yr","pct.incr.os.on.2yr","incr.retention.1yr","pct.incr.ret.1yr","incr.retention.2yr","pct.incr.ret.2yr","ft_ret_rate"
"73",440402,2013,943,73,5064,29319.5,35379,12682,15548,2057,355,0,0,0,0,13,3,75,5,3,59,-5,-6.41025641025641,6,8.95522388059701,200,1.60230732254446,666,5.54260985352863,429.5,1.48667358947733,1530.5,5.50757493972435,552,3.68098159509202,1260,8.81858902575588,834,2.41424229266175,2022.5,6.06328601621873,0,0,12,19.672131147541,54
"74",106467,2013,4661,58,4346,16086,20862,22008,26784,10482,1755,1,1,1,0,7,6,79,0,3,56,1,1.75438596491228,2,3.57142857142857,312,1.43805309734513,528,2.45810055865922,788,5.15100013073604,1502,10.2989577619309,600,2.29147571035747,984,3.81395348837209,1076,5.4381886182149,1958,10.3575962759204,0,0,-10,-14.7058823529412,69
"75",109651,2013,636,38,4659,29319.5,35379,60502,60502,1767,164,0,33,32,1,1,10,22,4,4,50,7,22.5806451612903,1,2.7027027027027,928,1.55772652499413,2436,4.1952261219991,429.5,1.48667358947733,1530.5,5.50757493972435,928,1.55772652499413,2436,4.1952261219991,834,2.41424229266175,2022.5,6.06328601621873,0,0,-39,-50.6493506493506,80
"76",156213,2013,513,35,3980,35494,35494,34856,34856,1547,322,0,1,1,0,4,2,83,4,4,63,-13,-27.0833333333333,-3,-7.89473684210526,910,2.68072821540093,2282,7.00558727819734,991,2.87221401037591,2351,7.09350390731074,910,2.68072821540093,2282,7.00558727819734,991,2.87221401037591,2351,7.09350390731074,0,0,-45,-56.25,80
"77",197887,2013,3258,66,4709,29319.5,35379,14429,19545,8092,1098,1,1,1,0,7,5,81,5,1,57,-1,-1.49253731343284,4,6.45161290322581,-2018,-12.2697148416125,-2694,-15.7332243181685,429.5,1.48667358947733,1530.5,5.50757493972435,-1992,-9.24919905279287,-2732,-12.2637698074247,834,2.41424229266175,2022.5,6.06328601621873,0,0,3,4.76190476190476,58
"78",154022,2013,30254,85,4842,22575,22575,27264,27264,50895,866,1,2,1,1,36,9,47,2,3,72,5,6.25,1,1.19047619047619,768,2.89855072463768,7151.5,35.5574891236793,-1244,-5.22272135689995,-1395,-5.819774718398,768,2.89855072463768,1497,5.80975666550239,-1244,-5.22272135689995,-1395,-5.819774718398,0,0,43,102.380952380952,36
"79",156231,2013,1765,77,4187,29319.5,35379,14281,22921,3359,546,0,0,0,0,2,1,94,1,1,57,-1,-1.28205128205128,-2,-2.53164556962025,96,0.676771237222418,216,1.53572698186989,429.5,1.48667358947733,1530.5,5.50757493972435,336,1.48771308390525,936,4.25744826017739,834,2.41424229266175,2022.5,6.06328601621873,0,0,27,54,48
"80",201104,2013,913,38,3710,42833,42833,39963,39963,3198,623,0,1,1,0,13,2,79,1,1,57,1,2.7027027027027,1,2.7027027027027,978,2.50865717583686,19850.5,98.697327532629,978,2.33663839445705,1404,3.38893045934008,978,2.50865717583686,14196,55.0937245313773,978,2.33663839445705,1404,3.38893045934008,0,0,-34,-47.2222222222222,74
"81",128577,2013,650,47,4620,29319.5,35379,19442,26974,1715,298,0,4,4,0,9,8,74,3,1,52,3,6.81818181818182,0,0,171,0.887343677027658,691,3.68513679270439,429.5,1.48667358947733,1530.5,5.50757493972435,547,2.0698528020585,1283,4.99396675878712,834,2.41424229266175,2022.5,6.06328601621873,0,0,-12,-20.3389830508475,76
"82",454829,2013,91,65,1668,29319.5,35379,22750,22750,162,34,0,10,10,0,11,6,21,49,3,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"83",164562,2013,514,24,4494,48521,48521,48521,48521,2240,502,0,2,2,0,4,7,71,14,1,63,0,0,1,4.34782608695652,1326,2.8096196630999,2691,5.87169975998254,1326,2.8096196630999,2691,5.87169975998254,1326,2.8096196630999,2691,5.87169975998254,1326,2.8096196630999,2691,5.87169975998254,0,0,-62,-72.0930232558139,83
"84",246813,2013,2775,71,3841,29319.5,35379,14339,16379,4563,898,0,3,3,0,21,4,64,7,0,65,-3,-4.05405405405405,-3,-4.05405405405405,296,2.10781172114221,466,3.35904274490017,429.5,1.48667358947733,1530.5,5.50757493972435,416,2.60602643613356,706,4.5045619855803,834,2.41424229266175,2022.5,6.06328601621873,0,0,15,26.7857142857143,59
"85",138901,2013,2258,86,4725,29319.5,35379,19633,25415,3016,510,0,1,1,0,92,2,2,1,2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"86",138840,2013,3670,84,5020,29319.5,35379,10644,12684,4859,975,0,3,3,0,91,1,3,1,0,60,-8,-8.69565217391304,0,0,402,3.92501464557704,-3708,-25.8361204013378,429.5,1.48667358947733,1530.5,5.50757493972435,522,4.2920572274297,-3468,-21.4710252600297,834,2.41424229266175,2022.5,6.06328601621873,0,0,34,68,54
"87",183655,2013,3775,62,4218,29319.5,35379,31205,32795,7254,1886,1,8,8,0,15,15,48,11,1,59,-2,-3.125,1,1.63934426229508,910,3.00379600594157,10831,53.1608913320899,429.5,1.48667358947733,1530.5,5.50757493972435,1003,3.15488173125315,6589,25.1430970006869,834,2.41424229266175,2022.5,6.06328601621873,0,0,0,0,62
"88",100858,2013,3187,13,4330,25282,41794,25282,41794,19799,3726,1,2,2,0,7,2,81,1,0,49,0,0,0,0,1494,6.28047755170674,2930,13.1084466714388,1494,6.28047755170674,2930,13.1084466714388,2262,5.72194677729434,4868,13.1831230027623,2262,5.72194677729434,4868,13.1831230027623,0,0,-76,-85.3932584269663,89
"89",100830,2013,1817,51,4262,17820,34020,20440,36640,4322,671,0,2,2,0,30,1,53,9,0,63,3,6.25,2,4.08163265306122,600,3.0241935483871,1170,6.07161390762844,600,3.48432055749129,2370,15.3398058252427,1800,5.16647531572905,3510,10.5946272260791,1800,5.58659217877095,4710,16.0696008188332,0,0,1,2,63
"90",173045,2013,1176,51,4242,45465,45465,47093,47093,2716,466,1,6,6,0,9,4,62,12,3,58,5,10.8695652173913,3,6.25,1267,2.76480600532449,7925,20.2333537581699,1468,3.33659113121349,4305,10.4591836734694,1267,2.76480600532449,7925,20.2333537581699,1468,3.33659113121349,4305,10.4591836734694,0,0,-27,-34.6153846153846,82
"91",138956,2013,2994,75,4860,29319.5,35379,18682,20722,4379,823,0,1,1,0,50,2,42,3,1,57,3,4.16666666666667,0,0,266,1.44439617723718,4482,31.5633802816901,429.5,1.48667358947733,1530.5,5.50757493972435,386,1.89811172305271,4722,29.5125,834,2.41424229266175,2022.5,6.06328601621873,0,0,26,53.0612244897959,56
"92",482149,2013,2454,41,4436,12446,18893,12446,18893,5654,744,0,6,6,0,22,5,59,3,4,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68
"93",143084,2013,583,27,4535,47137,47137,43035,43035,2524,627,0,2,2,0,4,6,77,2,6,57,3,12.5,3,12.5,1221,2.92007461615727,22922.5,113.97141081417,1539,3.37514803280846,3108,7.05898385155239,1221,2.92007461615727,17268,67.0159506345325,1539,3.37514803280846,3108,7.05898385155239,0,0,-61,-69.3181818181818,85
"94",219000,2013,350,21,4011,38200,38200,37330,37330,1697,367,0,1,1,0,2,2,86,0,1,60,1,5,-8,-27.5862068965517,850,2.33004385964912,17217.5,85.6059664387818,1154,3.11504615882956,2580,7.24312184166199,850,2.33004385964912,11563,44.8752280048124,1154,3.11504615882956,2580,7.24312184166199,0,0,-62,-74.6987951807229,80
"95",143118,2013,1349,46,4175,33228,33228,30118,30118,3246,701,0,2,2,0,8,16,66,5,2,67,3,6.97674418604651,6,15,620,2.10183741270595,1270,4.40238491403217,872,2.69501792557795,1752,5.56614563476935,620,2.10183741270595,1270,4.40238491403217,872,2.69501792557795,1752,5.56614563476935,0,0,-27,-36.986301369863,73
"96",222983,2013,346,32,4333,47625,47625,40275,40275,1207,364,2,15,15,0,6,16,58,1,1,51,2,6.66666666666667,-1,-3.03030303030303,1105,2.82103650753127,2695,7.17136774880255,1528,3.31474933292839,3905,8.93183897529735,1105,2.82103650753127,2695,7.17136774880255,1528,3.31474933292839,3905,8.93183897529735,0,0,-52,-61.9047619047619,83
"97",222992,2013,9961,36,4410,29319.5,35379,21882,23892,41627,5650,1,5,5,0,8,29,47,6,2,56,-5,-12.1951219512195,-7,-16.2790697674419,660,3.10998020921685,1685,8.3428231915631,429.5,1.48667358947733,1530.5,5.50757493972435,150,0.631791761435431,575,2.46601192263156,834,2.41424229266175,2022.5,6.06328601621873,0,0,-17,-32.0754716981132,56
"98",219602,2013,5008,52,4624,21513,36009,21513,36009,9550,1582,0,2,1,0,18,5,67,2,5,61,-4,-7.14285714285714,-4,-7.14285714285714,458,2.17525528378057,878,4.25490671189726,458,2.17525528378057,878,4.25490671189726,866,2.46421762513161,1814,5.30486913291417,866,2.46421762513161,1814,5.30486913291417,0,0,-17,-24.6376811594203,66
"99",446048,2013,300,35,4311,36860,36860,37830,37830,906,254,1,2,2,0,5,14,55,20,0,49,4,12.9032258064516,0,0,1502,4.13455186082361,17717.5,88.0919825978869,1947,5.57671927362301,3720,11.2251056125528,1502,4.13455186082361,12063,46.8156944929561,1947,5.57671927362301,3720,11.2251056125528,0,0,-37,-51.3888888888889,70
"100",176628,2013,592,45,4284,36414,36414,38388,38388,1401,182,1,1,1,0,19,7,61,0,2,67,3,7.14285714285714,2,4.65116279069767,1198,3.22129604732455,992,2.65269012728634,1258,3.57833655705996,1308,3.72585882755085,1198,3.22129604732455,992,2.65269012728634,1258,3.57833655705996,1308,3.72585882755085,0,0,-20,-30.7692307692308,70
"101",109785,2013,1896,25,4337,45996,45996,49404,49404,6543,1225,0,10,9,1,6,22,46,8,4,66,-1,-3.84615384615385,-2,-7.40740740740741,1543,3.22391926620839,2850,6.1219229282124,1435,3.22030475079105,3148,7.34690067214339,1543,3.22391926620839,2850,6.1219229282124,1435,3.22030475079105,3148,7.34690067214339,0,0,-63,-71.5909090909091,82
"102",164580,2013,360,16,4684,60504,60504,60504,60504,2106,489,0,10,10,0,4,8,42,8,2,40,-2,-11.1111111111111,0,0,2054,3.51411462788708,40391.5,200.827843380982,2054,3.51411462788708,3970,7.02232284996639,2054,3.51411462788708,34737,134.811968797299,2054,3.51411462788708,3970,7.02232284996639,0,0,-78,-82.9787234042553,95
"103",168847,2013,3154,75,3306,20100,20100,21900,21900,4948,847,0,1,1,0,20,2,74,0,3,65,-4,-5.06329113924051,-5,-6.25,360,1.67130919220056,540,2.52808988764045,360,1.82370820668693,540,2.76073619631902,360,1.67130919220056,540,2.52808988764045,360,1.82370820668693,540,2.76073619631902,0,0,27,56.25,51
"104",154688,2013,716,27,4112,39407,39407,40080,40080,1897,235,2,2,1,0,9,4,75,6,1,60,1,3.84615384615385,-7,-20.5882352941176,2500,6.65247472059606,19967.5,99.2790553138595,1487,3.9214135021097,3059,8.41586882359415,2500,6.65247472059606,14313,55.547793689603,1487,3.9214135021097,3059,8.41586882359415,0,0,-50,-64.9350649350649,76
"105",109819,2013,7066,59,4435,29319.5,35379,15404,21088,17770,3118,0,4,4,0,5,62,25,1,3,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71
"106",201195,2013,1168,37,4998,39230,39230,40990,40990,3425,765,0,1,1,0,8,4,80,1,3,56,-4,-9.75609756097561,2,5.71428571428571,-454,-1.09545410674645,1094,2.74212953679567,860,2.24133437581444,1454,3.84900465904278,-454,-1.09545410674645,1094,2.74212953679567,860,2.24133437581444,1454,3.84900465904278,0,0,-44,-54.320987654321,79
"107",150136,2013,5745,38,4464,22250,37214,22250,37214,16300,3616,0,1,1,0,6,3,80,4,2,60,3,8.57142857142857,4,11.7647058823529,760,3.53652861796184,1490,7.17726396917148,760,3.53652861796184,1490,7.17726396917148,1054,2.91482300884956,2474,7.12147380541163,1054,2.91482300884956,2474,7.12147380541163,0,0,-41,-51.8987341772152,78
"108",161864,2013,3028,84,4263,29319.5,35379,14095,17013,5394,1074,0,3,3,0,79,2,8,2,1,68,3,3.7037037037037,0,0,0,0,-479,-3.28667490050775,429.5,1.48667358947733,1530.5,5.50757493972435,-10,-0.0587440521647183,-1221,-6.6962816716025,834,2.41424229266175,2022.5,6.06328601621873,0,0,36,75,46
"109",219639,2013,623,51,4717,24556,24556,27492,27492,1101,88,0,2,2,0,38,1,58,1,1,91,-1,-1.92307692307692,17,50,2552,10.2325581395349,2972,12.1207177814029,3326,15.666509656147,3640,17.4029451137885,2552,10.2325581395349,2972,12.1207177814029,3326,15.666509656147,3640,17.4029451137885,0,0,-32,-38.5542168674699,74
"110",189088,2013,430,30,3627,62572,62572,59070,59070,2014,489,1,4,4,0,5,2,61,16,0,56,7,30.4347826086957,14,87.5,2572,4.55237353534638,4064,7.38828491437298,2292,3.80225613802256,4280,7.34234543333562,2572,4.55237353534638,4064,7.38828491437298,2292,3.80225613802256,4280,7.34234543333562,0,0,-58,-65.9090909090909,88
"111",189097,2013,456,21,4714,61512,61512,48862,48862,2489,580,0,15,15,0,5,11,57,0,5,100,3,16.6666666666667,1,5,1328,2.79378970841924,2696,5.83979552051293,1688,2.82161005616475,3434,5.91273804194359,1328,2.79378970841924,2696,5.83979552051293,1688,2.82161005616475,3434,5.91273804194359,0,0,-73,-77.6595744680851,98
"112",132471,2013,2190,62,4359,45100,45100,49700,49700,4341,564,0,3,2,0,27,25,24,14,1,66,-1,-1.58730158730159,3,5.08474576271187,4000,8.7527352297593,29587.5,147.11000621504,3000,7.12589073634204,3460,8.30931796349664,4000,8.7527352297593,23933,92.8823689214887,3000,7.12589073634204,3460,8.30931796349664,0,0,6,10.7142857142857,60
"113",109907,2013,1574,67,4369,29319.5,35379,17805,22101,3211,586,1,4,3,1,16,38,36,1,5,60,-5,-6.94444444444444,-9,-11.8421052631579,204,1.15902505539458,2849,19.049211018989,429.5,1.48667358947733,1530.5,5.50757493972435,204,0.931634470475407,2753,14.228860864172,834,2.41424229266175,2022.5,6.06328601621873,0,0,20,42.5531914893617,54
"114",197911,2013,493,47,4509,39254,39254,39254,39254,1057,217,1,1,1,0,25,4,59,6,3,69,-5,-9.61538461538462,-6,-11.3207547169811,17904,83.8594847775176,3040,8.39454354669465,1534,4.06680805938494,3040,8.39454354669465,11036,39.1097880785314,3040,8.39454354669465,1534,4.06680805938494,3040,8.39454354669465,0,0,-21,-30.8823529411765,69
"115",154697,2013,764,40,4076,15365,16357,15365,16357,5210,712,1,5,4,1,13,10,67,4,1,48,-5,-11.1111111111111,-11,-21.5686274509804,352,2.34463464997003,657,4.46695675822682,352,2.34463464997003,657,4.46695675822682,352,2.19931271477663,657,4.18471337579618,352,2.19931271477663,657,4.18471337579618,0,0,-17,-29.8245614035088,60
"116",160977,2013,209,13,4536,61000,61000,21696.5,29041,1791,500,0,5,5,0,5,6,72,1,4,50,5,62.5,1,8.33333333333333,346.5,1.62295081967213,1584,7.87569919204475,1715,2.89280593742093,3650,6.36442894507411,823,2.91657807073499,3274,12.7061745643653,1715,2.89280593742093,3650,6.36442894507411,0,0,-80,-86.0215053763441,92
"117",235671,2013,681,57,4489,29319.5,35379,19011,19011,3704,163,2,5,3,1,8,6,51,28,1,55,11,23.9130434782609,13,29.5454545454545,350,1.87556936927282,-489,-2.50769230769231,429.5,1.48667358947733,1530.5,5.50757493972435,350,1.87556936927282,-489,-2.50769230769231,834,2.41424229266175,2022.5,6.06328601621873,0,0,-18,-24,62
"118",437103,2013,3352,57,4465,29319.5,35379,16509,20565,8043,1790,0,2,2,0,40,3,44,7,2,57,-2,-3.38983050847458,3,5.55555555555556,275,1.69397560675126,716,4.53365415057304,429.5,1.48667358947733,1530.5,5.50757493972435,779,3.93712726170019,1484,7.77737015879671,834,2.41424229266175,2022.5,6.06328601621873,0,0,8,16.3265306122449,44
"119",168883,2013,1144,61,4951,19183,23275,19183,23275,2305,374,3,1,1,0,0,1,80,13,2,63,4,7.01754385964912,-5,-7.57575757575758,1602,9.11210966384165,3057,18.9569639092149,1602,9.11210966384165,3057,18.9569639092149,1378,6.29309951134859,2994,14.762585671318,1378,6.29309951134859,2994,14.762585671318,0,0,1,1.66666666666667,61
"120",164632,2013,791,51,4769,44559,44559,36559,36559,1458,136,0,2,2,0,10,12,62,11,2,96,-1,-1.92307692307692,0,0,1427,4.06182397813959,3139,9.39257929383603,1987,4.6673870149394,3964,9.76474935336864,1427,4.06182397813959,3139,9.39257929383603,1987,4.6673870149394,3964,9.76474935336864,0,0,-25,-32.8947368421053,72
"121",223232,2013,2838,20,4290,53886,53886,53952,53952,13292,3190,0,6,6,0,7,13,65,1,4,56,2,11.1111111111111,-1,-4.76190476190476,2520,4.89967335510966,33839.5,168.25108763207,4848,9.88621069374771,8875,19.7174024127435,2520,4.89967335510966,28185,109.384095936663,4848,9.88621069374771,8875,19.7174024127435,0,0,-65,-76.4705882352941,88
"122",197966,2013,1068,72,4755,29319.5,35379,17487,23631,2019,288,0,0,0,0,34,3,59,2,1,65,-3,-4,-7,-8.86075949367089,1395,8.66890380313199,1475,9.21184111916063,429.5,1.48667358947733,1530.5,5.50757493972435,1395,6.27361036157582,1475,6.6573388698321,834,2.41424229266175,2022.5,6.06328601621873,0,0,27,60,45
"123",164720,2013,818,44,4297,47160,47160,44856,44856,1902,359,0,1,1,0,8,9,66,11,3,57,8,22.2222222222222,-4,-8.33333333333333,918,2.08930766079476,2466,5.81740976645435,1440,3.1496062992126,4450,10.4191055958792,918,2.08930766079476,2466,5.81740976645435,1440,3.1496062992126,4450,10.4191055958792,0,0,-20,-31.25,64
"124",175421,2013,1336,51,4241,34472,34472,37376,37376,2749,280,0,1,1,0,47,4,31,14,2,65,7,15.9090909090909,7,15.9090909090909,16026,75.0632318501171,17263.5,85.8346799254195,1097,3.28689138576779,2137,6.60893768362456,9158,32.4544616911191,11609,45.0537509217216,1097,3.28689138576779,2137,6.60893768362456,0,0,-12,-19.047619047619,60
"125",156286,2013,613,29,3870,52574,52574,52574,52574,2593,676,0,2,2,0,4,3,84,3,2,65,2,7.40740740740741,0,0,2154,4.2721142403808,3728,7.63215002251976,2154,4.2721142403808,3728,7.63215002251976,2154,4.2721142403808,3728,7.63215002251976,2154,4.2721142403808,3728,7.63215002251976,0,0,-49,-62.8205128205128,80
"126",180814,2013,1807,49,1475,29319.5,35379,20250,20250,6202,124,0,3,2,0,13,6,54,19,2,52,49,Inf,16,48.4848484848485,0,0,-390,-1.88953488372093,429.5,1.48667358947733,1530.5,5.50757493972435,0,0,-390,-1.88953488372093,834,2.41424229266175,2022.5,6.06328601621873,0,0,-1,-2,50
"127",234696,2013,1070,61,3571,29319.5,35379,18575,25495,2258,80,1,3,3,0,1,7,58,26,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77
"128",197984,2013,831,40,4029,32564,32564,29220,29220,1647,286,0,1,1,0,27,2,37,30,0,58,4,11.1111111111111,4,11.1111111111111,-9437,-24.4121375171379,-11556,-28.3402001177163,-7908,-19.5394346708836,-8212,-20.1392976260545,-9437,-24.4121375171379,-11556,-28.3402001177163,-7908,-19.5394346708836,-8212,-20.1392976260545,0,0,-24,-37.5,65
"129",219709,2013,952,18,4216,43030,43030,43030,43030,5506,1248,0,2,2,0,4,4,81,5,3,61,3,20,1,5.88235294117647,1580,3.81182147165259,22917.5,113.946550652579,1580,3.81182147165259,3100,7.76358627598297,1580,3.81182147165259,17263,66.9965459696511,1580,3.81182147165259,3100,7.76358627598297,0,0,-63,-77.7777777777778,83
"130",238333,2013,288,29,4524,50406,50406,21696.5,29041,1306,299,0,2,2,0,4,8,71,2,3,59,11,61.1111111111111,5,20.8333333333333,-23377.5,-51.8647113635355,-21777.5,-50.0931591295947,2170,4.4987146529563,4130,8.92471259400121,-16033,-35.5703953498691,-14433,-33.1991535170447,2170,4.4987146529563,4130,8.92471259400121,0,0,-57,-66.2790697674419,92
"131",173124,2013,1639,33,3955,18940,18940,18940,18940,4727,828,2,1,1,0,2,1,84,5,3,56,-2,-5.71428571428571,-3,-8.33333333333333,401,2.1630077134689,1052,5.88103756708408,401,2.1630077134689,1052,5.88103756708408,401,2.1630077134689,1052,5.88103756708408,401,2.1630077134689,1052,5.88103756708408,0,0,-35,-51.4705882352941,67
"132",217721,2013,2082,83,4879,30458,30458,36696,36696,2512,555,0,0,0,0,99,0,0,0,0,50,1,1.21951219512195,-2,-2.35294117647059,-18286,-33.2581572150886,16583.5,82.4536979490367,0,0,1526,5.27443660998203,-18286,-33.2581572150886,10929,42.4147164978461,0,0,1526,5.27443660998203,0,0,36,76.5957446808511,53
"133",154712,2013,438,23,3819,37855,37855,35250,35250,2113,494,0,1,1,0,3,6,81,3,3,52,-2,-8,-5,-17.8571428571429,3900,12.4401913875598,10535,42.6259356665992,-445,-1.16187989556136,1475,4.05442550852116,3900,12.4401913875598,10535,42.6259356665992,-445,-1.16187989556136,1475,4.05442550852116,0,0,-56,-70.8860759493671,77
"134",145619,2013,1405,44,4374,37636,37636,40626,40626,3828,635,0,11,11,0,11,6,45,24,0,65,0,0,7,18.9189189189189,1709,4.39139707582804,3382,9.0806572870798,1649,4.5822102425876,3072,8.88786020136558,1709,4.39139707582804,3382,9.0806572870798,1649,4.5822102425876,3072,8.88786020136558,0,0,-37,-45.679012345679,73
"135",164739,2013,675,16,4135,56930,56930,56930,56930,4247,974,0,7,7,0,3,6,58,5,2,42,-1,-5.88235294117647,2,14.2857142857143,2042,3.72030316280426,3832,7.21684432558665,2042,3.72030316280426,3832,7.21684432558665,2042,3.72030316280426,3832,7.21684432558665,2042,3.72030316280426,3832,7.21684432558665,0,0,-78,-82.9787234042553,94
"136",156295,2013,1358,91,4517,31870,31870,31870,31870,1623,397,0,2,2,0,15,4,64,2,5,57,0,0,-2,-2.1505376344086,1474,4.84932227924727,11757.5,58.4586699813549,1474,4.84932227924727,22666,246.262494567579,1474,4.84932227924727,6103,23.6853339542826,1474,4.84932227924727,22666,246.262494567579,0,0,12,15.1898734177215,81
"137",183743,2013,5014,47,4476,29319.5,35379,19890,20202,15882,3214,0,8,7,0,6,24,33,22,1,48,-1,-2.08333333333333,-2,-4.08163265306122,48,0.241911097671606,312,1.59362549800797,429.5,1.48667358947733,1530.5,5.50757493972435,48,0.238166120869306,312,1.56862745098039,834,2.41424229266175,2022.5,6.06328601621873,0,0,-20,-29.8507462686567,63
"138",125170,2013,1224,39,4569,29319.5,35379,18433,23545,6471,1260,0,16,15,0,18,24,26,5,7,55,9,30,-9,-18.75,45,0.244724820535132,269,1.48095133230566,429.5,1.48667358947733,1530.5,5.50757493972435,597,2.60153390273662,1277,5.73468654571583,834,2.41424229266175,2022.5,6.06328601621873,0,0,-18,-31.5789473684211,62
"139",189228,2013,2904,73,4391,40566,40566,44823,44823,4596,737,0,4,3,0,27,22,9,20,0,64,1,1.38888888888889,5,7.35294117647059,453,1.0209601081812,2263,5.3171992481203,561,1.40232470941132,1806,4.6594427244582,453,1.0209601081812,2263,5.3171992481203,561,1.40232470941132,1806,4.6594427244582,0,0,23,46,58
"140",183789,2013,2579,80,4265,29319.5,35379,44823,44823,3671,860,0,3,3,0,23,38,20,16,0,71,-1,-1.23456790123457,3,3.8961038961039,453,1.0209601081812,2263,5.3171992481203,429.5,1.48667358947733,-9440.5,-24.3562951496388,453,1.0209601081812,2263,5.3171992481203,834,2.41424229266175,-3381,-8.72291021671827,0,0,30,60,64
"141",164748,2013,733,15,4096,58522,58522,58522,58522,4402,910,0,4,3,0,5,9,38,9,4,31,-3,-16.6666666666667,-2,-11.7647058823529,1391,2.43475521170643,3521,6.40170178724023,1391,2.43475521170643,3521,6.40170178724023,1391,2.43475521170643,3521,6.40170178724023,1391,2.43475521170643,3521,6.40170178724023,0,0,-69,-82.1428571428571,80
"142",164775,2013,1365,59,4485,29319.5,35379,20135,25751,2400,469,0,2,2,0,7,6,80,3,2,62,0,0,-2,-3.27868852459016,430,2.18218726211621,1235,6.53439153439153,429.5,1.48667358947733,1530.5,5.50757493972435,430,1.69819517396627,1235,5.03752651329744,834,2.41424229266175,2022.5,6.06328601621873,0,0,1,1.72413793103448,59
"143",139144,2013,554,25,3978,43834,43834,42010,42010,2141,672,0,1,1,0,4,6,84,2,3,63,-6,-19.3548387096774,-3,-10.7142857142857,1613,3.99287075772953,3556,9.2474124928486,2085,4.99413159596637,4166,10.5021679943531,1613,3.99287075772953,3556,9.2474124928486,2085,4.99413159596637,4166,10.5021679943531,0,0,-54,-68.3544303797468,79
"144",150145,2013,845,48,4491,35430,35430,35450,35450,1655,248,0,1,0,0,12,5,78,0,2,65,-6,-11.1111111111111,-7,-12.7272727272727,1670,4.94375370041445,2320,7.00271657108361,870,2.51736111111111,1730,5.13353115727003,1670,4.94375370041445,2320,7.00271657108361,870,2.51736111111111,1730,5.13353115727003,0,0,-37,-43.5294117647059,84
